FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2017-01-01,20.416666666666664,20.083333333333346,14.916666666666666,15.333333333333337,25.041666666666675,21.16666666666667,17.25,14.79166666666667,10.208333333333332,28.083333333333332
2017-01-02,19.125,19.145833333333343,16.041666666666664,15.104166666666668,23.14583333333334,21.0,17.583333333333332,14.395833333333336,10.875000000000002,28.062500000000007
2017-01-03,21.430555555555554,21.09722222222223,17.708333333333336,16.27777777777778,25.138888888888893,22.000000000000004,18.791666666666664,15.416666666666668,12.361111111111112,31.250000000000007
2017-01-04,21.947916666666668,23.250000000000007,19.177083333333336,18.291666666666668,26.437500000000004,22.833333333333336,20.395833333333332,16.4375,13.041666666666666,33.46875000000001
2017-01-05,20.708333333333336,21.666666666666675,18.083333333333332,17.525000000000002,24.53333333333334,22.183333333333337,19.891666666666666,15.89166666666667,12.316666666666666,31.625
2017-01-06,19.63888888888889,20.14583333333334,17.368055555555557,16.708333333333336,23.173611111111114,21.222222222222225,19.40972222222222,15.277777777777779,12.152777777777779,29.402777777777782
2017-01-07,19.583333333333336,20.160714285714292,16.9702380952381,16.892857142857142,23.28571428571429,21.333333333333336,19.988095238095237,15.255952380952381,12.404761904761907,29.16071428571429
2017-01-08,19.559523809523807,19.565476190476197,17.053571428571434,17.05952380952381,23.04166666666666,21.095238095238095,20.571428571428573,15.31547619047619,12.91071428571429,28.994047619047624
2017-01-09,19.779761904761905,19.035714285714295,17.20238095238096,17.035714285714285,22.89880952380952,20.577380952380953,20.809523809523814,15.470238095238097,13.000000000000004,28.357142857142858
2017-01-10,18.416666666666664,17.660714285714292,17.082142857142863,16.56547619047619,21.53571428571428,19.84523809523809,20.58928571428572,14.98809523809524,12.529761904761909,26.09523809523809
2017-01-11,18.45238095238095,16.916666666666675,17.480012531328324,16.19642857142857,21.43452380952381,20.083333333333336,20.52380952380953,14.67857142857143,12.589285714285717,25.232142857142858
2017-01-12,19.23809523809523,17.619047619047624,18.46810776942356,16.898809523809522,22.523809523809522,20.267857142857142,21.19642857142857,15.053571428571432,13.208333333333336,26.785714285714292
2017-01-13,19.541666666666657,18.404761904761912,18.610964912280703,17.20833333333333,22.875,20.244047619047624,21.458333333333336,15.130952380952385,13.54761904761905,35.410714285714285
2017-01-14,18.928571428571423,17.815476190476197,18.176441102756893,16.619047619047613,22.142857142857142,19.321428571428577,20.565476190476193,14.690476190476197,13.089285714285717,34.9047619047619
2017-01-15,17.54761904761904,17.452380952380963,17.634774436090225,16.023809523809515,20.880952380952387,18.464285714285722,19.452380952380953,14.310714285714289,12.113095238095239,33.60119047619047
2017-01-16,16.83333333333333,17.053571428571438,16.587155388471178,15.601190476190467,20.422619047619055,18.351190476190485,18.58928571428572,13.602380952380955,11.488095238095239,32.7797619047619
2017-01-17,16.73214285714285,16.589285714285726,15.30858395989975,15.059523809523801,20.029761904761912,17.86309523809525,17.750000000000007,13.124637681159424,10.922619047619046,32.47023809523809
2017-01-18,15.386904761904754,14.75000000000001,13.285714285714286,13.583333333333327,17.988095238095244,16.029761904761916,16.10714285714286,12.17820910973085,9.809523809523808,30.08333333333332
2017-01-19,14.499999999999995,13.904761904761916,12.065476190476192,12.59523809523809,16.898809523809533,15.398809523809533,15.023809523809527,11.416304347826088,9.172619047619046,27.755952380952372
2017-01-20,13.98214285714285,13.517857142857155,11.559523809523808,12.696428571428566,16.196428571428577,14.952380952380961,14.767857142857148,11.359581658750454,8.39285714285714,19.428571428571423
2017-01-21,14.119047619047617,13.696428571428584,12.482142857142854,13.16071428571428,16.047619047619055,15.101190476190485,14.750000000000004,11.377438801607594,8.130952380952378,19.196428571428566
2017-01-22,14.958333333333329,14.261904761904775,13.285714285714285,13.559523809523803,16.744047619047624,15.994047619047626,15.505952380952385,11.673867373036167,8.58928571428571,19.642857142857135
2017-01-23,14.809523809523805,14.821428571428584,14.333333333333334,13.999999999999995,16.73214285714286,15.851190476190483,16.190476190476193,12.185772134940931,9.380952380952378,20.672619047619044
2017-01-24,15.267857142857139,16.399844720496908,15.67261904761905,15.208333333333327,17.358436853002072,16.904761904761912,17.43452380952381,12.853991596638652,9.903209109730845,22.202380952380945
2017-01-25,15.601190476190473,16.944099378882004,15.898809523809527,15.391045548654237,17.528209109730852,17.53312629399587,17.783902691511386,12.931372549019605,9.968685300207037,23.037008281573492
2017-01-26,17.08928571428571,17.23576604554867,16.86309523809524,15.998188405797094,18.95678053830228,18.973602484472057,18.557712215320908,13.473039215686272,10.397256728778464,24.376293995859204
2017-01-27,17.69047619047619,17.42624223602486,17.541666666666668,16.33747412008281,19.706780538302283,19.79503105590063,18.992236024844715,13.553571428571427,10.712732919254655,24.888198757763966
2017-01-28,18.119047619047617,17.82505175983438,17.238095238095237,16.51604554865424,20.26630434782609,20.408126293995863,19.730331262939956,13.785714285714286,11.111542443064181,25.882246376811587
2017-01-29,19.273809523809522,18.31314699792962,17.297619047619044,17.01009316770186,21.522256728778473,20.973602484472057,20.224378881987572,14.089285714285715,11.79606625258799,27.531055900621112
2017-01-30,21.119047619047617,18.729813664596286,17.482142857142854,17.206521739130434,22.992494824016568,22.300983436853013,20.962474120082806,14.386904761904763,11.760351966873705,28.28105590062111
2017-01-31,20.119047619047617,16.657349896480344,16.303571428571423,15.795807453416147,22.26501035196688,21.223602484472057,19.521997929606616,13.75,11.363095238095237,26.316770186335397
