FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2017-01-25,1281.7916666666667,765.6723602484471,827.2347402597401,999.2637163561072,1026.112939958592,1177.2756211180124,1411.655020703934,1095.731792717087,1541.050983436853,1482.8532608695648
2017-01-26,1353.7916666666665,819.2914078674949,883.4728354978353,1034.7399068322977,1046.715320910973,1240.7101449275365,1476.6193064182198,1183.6425070028013,1627.7533643892339,1524.008022774327
2017-01-27,1393.0,886.9521221532092,908.3371212121209,1068.573240165631,1085.745082815735,1278.5851449275362,1570.815734989648,1264.1190476190477,1673.5807453416148,1554.6806418219462
2017-01-28,1373.7619047619046,911.1425983436853,920.8869047619046,1121.9899068322975,1077.245082815735,1273.5077639751553,1590.4407349896483,1287.1904761904764,1667.0271739130435,1531.644927536232
2017-01-29,1274.8571428571424,947.02950310559,861.6369047619045,1007.7339544513451,803.9831780538302,1152.156573498965,1373.6490683229815,1098.0773809523812,1517.0747929606628,1477.9901656314703
2017-01-30,1129.410714285714,934.8330745341615,859.660714285714,1028.6149068322973,801.0962732919255,1050.1387163561078,1128.6193064182198,1039.4761904761906,1401.7771739130433,1419.7461180124228
2017-01-31,1099.053571428571,917.644927536232,908.0773809523806,1172.4006211180115,825.4963768115944,997.7696687370601,1172.500258799172,1063.184523809524,1361.1369047619048,1452.0556418219467
2018-01-01,1119.3511904761901,941.3035714285716,943.7440476190474,1157.5833333333323,815.8511904761907,1017.9464285714286,1213.0000000000002,1103.5476190476193,1333.7678571428573,1700.4226190476195
2018-01-02,1110.130952380952,930.7559523809524,942.7738095238094,1146.1999999999987,746.1250000000002,985.440476190476,1147.6904761904761,1034.1488095238096,1273.571428571429,1892.1785714285718
2018-01-03,1120.9880952380947,938.0535714285713,955.297619047619,1084.3285714285703,836.8809523809527,973.7499999999998,1106.375,1045.1190476190477,1249.7857142857144,1752.2559523809527
2018-01-04,1147.9583333333333,945.6666666666666,938.1819727891155,973.8666149068312,723.8134920634923,1008.0654761904759,1015.8214285714287,1028.8273809523812,1214.2380952380954,1664.0178571428573
2018-01-05,1211.9523809523807,980.7202380952381,1007.2069727891155,928.4332815734979,769.6643518518522,1018.7142857142854,1015.5178571428573,1088.1369047619053,1260.3630952380954,1564.761904761905
2018-01-06,1277.47619047619,986.9821428571429,1096.8736394557823,980.7832815734979,859.8222222222226,1099.8452380952376,1083.4464285714287,1204.8452380952385,1291.136904761905,1446.0357142857144
2018-01-07,1260.7678571428564,967.4226190476192,1096.0284013605442,725.0249482401646,748.131944444445,1061.9999999999993,1053.4702380952383,1201.8690476190482,1322.8928571428573,1271.6071428571431
2018-01-08,1290.023809523809,987.0833333333334,1113.5938775510203,899.8819013112482,630.8842592592599,1058.9821428571422,994.107142857143,1186.0297619047624,1300.2261904761904,889.6320346320354
2018-01-09,1360.8333333333323,1023.1488095238097,1105.9688775510203,809.5178201715461,700.1597222222232,1072.1964285714278,1089.5535714285716,1241.1547619047624,1377.744047619048,535.2998737373746
2018-01-10,1369.249999999999,1035.7380952380954,1158.7188775510201,818.0331262939949,283.4444444444464,1045.4226190476186,1092.5535714285716,1249.4523809523816,1400.8095238095239,907.2693181818191
