FECHA,ACO,AJU,AJM,ATI,CAM,CCA,CHO,CUA,CUT,FAC,HGM,IZT,LPR,LLA,MER,MON,NEZ,PED,SAG,SFE,MGH,TAH,TLA,TLI,UIZ,UAX,VIF,XAL,MPA,BJU,INN,GAM
2017-01-01,87.18181818181819,,32.708333333333336,,68.75,,57.916666666666664,35.625,94.0,58.666666666666664,,79.66666666666667,,,97.79166666666667,,,,,33.666666666666664,52.791666666666664,93.89473684210526,79.14285714285714,104.65217391304348,,,139.45833333333334,142.0,25.90909090909091,63.333333333333336,23.125,
2017-01-02,70.36174242424242,,30.5625,,63.41847826086956,,57.04924242424242,35.45833333333333,81.27272727272728,48.354166666666664,,55.875,,,78.72916666666667,,,,,31.99122807017544,43.479166666666664,72.83867276887872,68.8422619047619,87.93972332015811,,,112.63392857142858,112.64583333333334,28.91287878787879,49.0,21.354166666666664,
2017-01-03,67.54671717171716,,36.138888888888886,,68.08454106280193,,71.26893939393939,39.75,82.55681818181819,52.583333333333336,,55.90277777777778,,,78.60891812865498,,,,,36.66081871345029,45.47222222222222,70.01744851258582,70.2281746031746,83.23759332454985,,,103.67261904761905,112.91666666666667,36.803030303030305,56.404761904761905,25.638888888888886,
2017-01-04,64.2623106060606,,35.45833333333333,,66.27393211289093,,78.50378787878788,38.395833333333336,79.56344696969697,51.42663043478261,,54.16458333333334,,,78.75877192982456,,,,,35.59978070175438,45.3125,71.26308638443936,66.87946428571428,79.34486166007906,,,96.83779761904762,116.47321428571428,36.61363636363636,58.08482142857143,24.604166666666664,
2017-01-05,66.01893939393939,,33.80833333333333,,69.84414569031274,,81.41969696969696,37.858333333333334,81.43336627140975,52.48675889328064,,54.46500000000001,,,83.7486842105263,,,,,35.03815789473684,46.0,69.20213577421815,65.63690476190476,77.95415019762848,,,97.63545548654244,125.7452380952381,36.61363636363636,58.926190476190484,22.18333333333333,
2017-01-06,70.27272727272727,,35.479166666666664,,74.50901029748285,,84.42613636363636,38.65972222222222,84.15280522617479,55.32229907773387,,55.22777777777779,,,87.56834795321636,,,,,36.77485380116959,48.833333333333336,69.14066870073735,69.04464285714285,83.23262516469039,,,108.89911145617668,142.94047619047618,37.538528138528136,60.90376984126985,22.284722222222218,
2017-01-07,70.26948051948052,,38.523809523809526,,75.56129454069958,,84.04978354978354,40.72619047619048,82.7678806700546,55.81521739130435,,55.861904761904775,,,88.24310776942355,,,,,38.914160401002505,50.07142857142857,68.90628745777487,71.03231292517006,82.651773950687,,,105.84804791481811,140.4251700680272,41.448773448773444,62.417517006802726,24.398809523809522,
2017-01-08,64.93993506493506,,44.12500000000001,,76.82319930260435,,87.79978354978354,43.91071428571429,76.28573781291173,54.85688405797101,,52.052380952380965,,,86.38001253132832,,,,,43.43201754385965,50.26190476190476,65.95108695652173,70.91666666666666,75.35027291549031,,,93.32915557527359,131.937074829932,49.512536075036074,62.530612244897966,25.714285714285715,
2017-01-09,65.44588744588744,,47.99404761904763,,79.76911027568924,,89.01785714285714,47.10714285714287,75.291149068323,57.35688405797101,,56.0702380952381,,,91.09429824561403,,,,,47.81547619047619,54.22023809523809,66.73538961038962,73.69642857142857,75.1868530020704,,,91.45160455486541,133.72278911564626,50.54725829725829,68.49489795918367,26.077380952380953,
2017-01-10,64.70454545454544,,47.47619047619048,,79.58458646616543,,83.91666666666666,47.59523809523811,74.73913043478262,58.38069358178053,,53.725000000000016,,,88.875,,,,,48.5595238095238,54.738095238095234,65.15205627705629,74.14880952380952,76.50828157349896,,,91.33085625554568,133.2715986394558,46.77642496392496,66.95833333333333,21.990476190476187,
2017-01-11,68.01623376623375,,48.5654761904762,,82.30952380952382,,80.89285714285712,49.27380952380953,76.33436853002071,60.32738095238094,,53.41537267080747,,,89.14880952380952,,,,,50.07142857142856,54.82142857142857,62.195534537925845,75.2409420289855,78.8416149068323,,,95.34276101745044,135.82857142857142,45.79662698412698,65.92261904761904,22.07222222222222,
2017-01-12,68.55735930735929,,50.91071428571429,,81.74404761904762,,78.80952380952378,50.178571428571445,74.01345755693582,60.16396103896102,,51.778467908902705,,,86.05952380952381,,,,,51.44047619047618,54.273809523809526,60.7729154903068,76.44927536231884,80.75595238095238,,,94.47474859509019,131.00714285714284,44.29772996154983,65.02976190476188,25.70555555555555,
2017-01-13,65.98593073593072,,49.69642857142858,,77.375,,76.6488095238095,49.755952380952394,70.44798136645963,58.794395821569715,,49.730848861283654,,,83.04166666666666,,,,,50.21428571428571,51.523809523809526,59.85624882364014,73.4187370600414,75.125,,,84.86631174208813,118.92976190476188,43.406573498964796,63.136904761904745,24.92083333333333,
2017-01-14,64.146645021645,,49.40476190476191,,74.97023809523809,,77.21273291925465,49.565476190476204,70.02536231884058,57.862577639751535,,47.59989648033127,,,80.80952380952381,,,,,50.14880952380952,50.035714285714285,59.61135086445647,70.85921325051758,73.41666666666667,,,84.42041925465837,115.95952380952376,40.543478260869556,61.78571428571427,22.552777777777774,
2017-01-15,65.97997835497833,,44.732142857142854,,71.88690476190476,,73.13697534349707,46.41589026915115,71.51345755693582,57.844720496894396,,46.36775362318841,,,78.30952380952381,,,,,46.22619047619047,48.11904761904761,57.341329219434826,68.14492753623186,74.30201863354038,,,88.94940476190474,116.01904761904757,34.120859213250505,60.511904761904745,20.059722222222216,
