Date,Aguascalientes,Chihuahua,Cuernavaca,Ecatepec de Morelos,Guadalajara,Mexico City,Monterrey,Morelia,Mérida,Oaxaca,Pachuca de Soto,Puebla,San Luis Potosí,Tepic,Toluca
2019-04-26,0.0,31.659428571428574,40.330285714285715,,22.695428571428522,36.334285714285755,0.0,36.18000000000005,17.326285714285735,52.754204081632665,43.78628571428572,32.80114285714284,6.325714285714308,18.390857142857154,37.50685714285715
2019-04-27,0.0,30.11657142857143,40.453714285714284,,22.695428571428522,36.457714285714324,0.0,36.27257142857148,15.490285714285735,52.39934693877552,45.43714285714286,31.782857142857125,6.541714285714308,17.033142857142867,37.260000000000005
2019-04-28,,28.573714285714285,40.48457142857143,,22.664571428571378,36.82800000000004,0.0,36.51942857142863,13.947428571428592,52.73840233236153,45.36000000000001,30.486857142857126,6.4645714285714515,17.06400000000001,36.519428571428584
2019-04-29,,28.681714285714285,39.08057142857143,,22.98857142857138,37.090285714285756,0.0,36.982285714285766,12.358285714285737,51.35898542274054,44.69657142857143,30.147428571428552,6.618857142857166,15.212571428571438,36.38057142857144
2019-04-30,,28.218857142857143,38.00057142857143,,23.852571428571377,35.717142857142896,0.0,36.612000000000045,11.864571428571452,50.89105539358602,43.215428571428575,30.13199999999998,6.23314285714288,13.608000000000008,35.39314285714287
2019-05-01,,27.57085714285714,35.77885714285715,,24.593142857142812,32.18400000000003,0.0,37.47600000000005,11.895428571428594,50.57435568513121,42.13542857142858,30.209142857142837,5.292000000000023,13.808571428571438,34.28228571428573
2019-05-02,,27.23142857142857,35.33142857142858,,24.593142857142812,32.677714285714316,0.0,38.71028571428577,11.802857142857166,50.960069970845495,40.79314285714286,26.629714285714265,4.551428571428594,12.805714285714297,33.2177142857143
2019-05-03,,28.928571428571423,36.84342857142858,,24.654857142857093,32.16857142857146,0.0,39.09600000000005,11.216571428571452,49.67949854227407,39.882857142857155,25.827428571428552,5.137714285714308,13.17600000000001,33.83485714285716
2019-05-04,,29.098285714285712,36.84342857142859,,24.469714285714236,32.415428571428606,0.0,38.97257142857148,10.630285714285737,48.93892711370264,38.86457142857144,26.012571428571412,4.93714285714288,15.598285714285723,33.15600000000002
2019-05-05,,29.422285714285717,36.936000000000014,,24.54685714285709,31.76742857142861,0.0,38.47885714285719,10.491428571428596,47.51987172011663,38.54057142857143,25.997142857142837,4.551428571428594,16.092000000000006,34.76057142857145
2019-05-06,,29.252571428571432,38.57142857142858,,24.747428571428518,32.26114285714289,0.0,37.784571428571475,10.537714285714312,46.301014577259494,38.370857142857155,27.138857142857123,4.258285714285737,17.29542857142858,36.87428571428573
2019-05-07,,29.422285714285717,39.40457142857144,,24.917142857142803,33.74228571428575,0.0,38.55600000000005,9.797142857142882,42.45942857142859,39.389142857142865,29.823428571428554,5.276571428571451,19.069714285714294,36.10285714285716
2019-05-08,,29.422285714285717,42.05828571428572,,25.163999999999948,37.02857142857146,0.0,37.522285714285765,8.886857142857167,41.68800000000001,40.14514285714286,32.83199999999998,6.603428571428593,17.74285714285715,37.090285714285734
2019-05-09,,29.298857142857145,43.74000000000001,,25.472571428571374,36.42685714285717,0.0,37.7691428571429,8.501142857142883,42.47485714285716,41.73428571428572,35.87142857142855,7.637142857142879,19.316571428571432,38.9417142857143
2019-05-10,,29.190857142857144,43.10742857142858,,25.61142857142852,37.53771428571431,0.0,36.76628571428576,8.59371428571431,42.840000000000025,42.56742857142858,36.47314285714284,8.26971428571431,19.347428571428576,38.80285714285715
2019-05-11,,29.422285714285717,42.78342857142858,,25.518857142857094,38.27828571428574,0.0,36.149142857142905,8.948571428571453,42.24960000000003,43.60114285714286,37.04399999999998,8.655428571428594,18.08228571428572,39.605142857142866
2019-05-12,,30.024,43.662857142857156,,25.086857142857095,39.75942857142859,0.0,35.238857142857185,9.01028571428574,41.55300000000003,44.526857142857146,36.82799999999998,9.226285714285737,17.989714285714292,38.61771428571429
2019-05-13,,30.270857142857142,44.65028571428572,,23.914285714285665,40.99371428571431,0.0,34.868571428571464,8.809714285714312,43.36200000000003,44.604000000000006,35.886857142857124,9.658285714285737,17.943428571428576,38.57142857142858
2019-05-14,,29.345142857142854,44.526857142857146,,22.510285714285665,40.66971428571431,0.0,32.75485714285718,8.377714285714312,46.98000000000003,45.699428571428584,34.4982857142857,8.686285714285738,17.86628571428572,39.45085714285715
2019-05-15,,27.262285714285706,43.72457142857144,,21.707999999999952,42.15085714285717,0.0,31.87542857142861,8.238857142857169,46.44000000000004,46.84114285714287,32.84742857142855,7.143428571428594,19.40914285714286,39.45085714285715
2019-05-16,0.0,28.542857142857137,43.27714285714286,,21.491999999999955,42.012000000000036,0.0,30.548571428571467,8.05371428571431,44.41500000000004,46.84114285714287,27.32399999999998,5.739428571428594,18.606857142857145,40.561714285714295
2019-05-17,0.0,29.468571428571426,41.61085714285715,,21.399428571428523,41.28685714285718,0.0,30.193714285714325,8.223428571428597,42.854400000000034,47.41200000000001,22.201714285714267,4.62857142857145,18.34457142857143,41.56457142857145
2019-05-18,0.0,30.17828571428571,40.33028571428572,,21.059999999999953,40.731428571428616,0.0,29.838857142857186,7.822285714285741,43.632000000000026,48.24514285714286,17.09485714285712,4.6594285714285935,18.498857142857144,41.688000000000024
2019-05-19,0.0,30.779999999999994,39.57428571428573,,21.183428571428525,40.916571428571466,0.0,30.996000000000045,7.9765714285714555,43.3697142857143,49.21977842565598,12.86742857142855,4.536000000000022,19.14685714285714,42.428571428571445
2019-05-20,0.0,31.381714285714278,39.697714285714305,,22.1708571428571,41.28685714285718,0.0,32.41542857142862,7.884000000000027,42.845142857142875,50.37692128279884,8.747999999999978,4.119428571428593,19.717714285714287,44.80601749271138
2019-05-21,0.0,33.047999999999995,41.271428571428594,,22.865142857142814,42.47485714285718,0.0,34.49828571428576,8.408571428571454,42.86057142857145,51.477189504373186,4.690285714285692,4.613142857142877,20.11885714285714,46.734588921282814
2019-05-22,0.0,35.76342857142857,42.25885714285716,,23.651999999999955,42.027428571428615,0.0,36.0411428571429,8.778857142857168,42.150857142857156,52.75955685131196,0.7868571428571204,4.96800000000002,20.65885714285714,49.067078717201184
2019-05-23,0.0,35.424,41.87314285714287,,23.82171428571424,42.768000000000036,0.0,38.55600000000004,9.349714285714313,41.68800000000001,53.4384139941691,0.7868571428571204,5.045142857142879,20.75142857142857,48.52707871720118
2019-05-24,0.0,33.68057142857142,43.40057142857144,,23.651999999999955,43.74000000000003,0.0,40.021714285714324,9.210857142857169,42.59828571428573,52.065271137026244,0.7868571428571204,4.952571428571451,21.41485714285714,49.406507288629754
2019-05-25,13.71938775510197,33.48,43.89428571428573,,24.762857142857094,43.107428571428606,0.0,40.74685714285717,9.66600000000003,42.3977142857143,50.39898542274053,0.7919999999999737,4.350857142857166,21.646285714285714,49.653364431486885
2019-05-26,13.394710204081576,32.67771428571428,43.369714285714295,,25.580571428571382,41.19428571428575,0.0,40.99371428571432,10.314000000000028,43.38514285714287,48.00492128279883,0.6659999999999738,3.949714285714309,20.489142857142856,49.653364431486885
2019-05-27,12.980258503401314,31.73657142857142,42.25885714285715,,25.87371428571424,39.065142857142895,0.0,40.80857142857146,11.03400000000003,45.098180758017506,46.24606413994169,0.6479999999999686,3.8571428571428803,20.489142857142856,47.70791836734695
2019-05-28,14.978258503401314,30.610285714285705,40.037142857142875,,26.41371428571424,38.32457142857147,0.0,40.79314285714289,11.628000000000029,46.193609329446076,45.57779591836735,0.47519999999996865,3.132000000000023,20.273142857142854,46.026204081632656
2019-05-29,17.516258503401314,30.209142857142847,39.86742857142859,,27.401142857142812,38.77200000000004,0.0,40.17600000000004,11.232000000000028,47.44332361516036,43.58571428571428,0.3023999999999686,2.8851428571428808,20.21142857142857,43.07657142857143
2019-05-30,17.343650145772553,29.20628571428571,40.74685714285716,,28.41942857142853,39.14228571428576,0.0,38.61771428571432,10.512000000000027,48.16846647230322,45.0833469387755,0.18899999999996078,2.869714285714309,20.45828571428571,42.38228571428572
2019-05-31,18.793935860058266,28.80514285714285,41.67257142857144,,29.06742857142853,39.373714285714335,0.0,37.63028571428574,9.648000000000028,47.19646647230322,45.330204081632644,0.0,2.838857142857166,20.149714285714282,42.120000000000005
2020-01-01,12.77999999999995,28.979999999999993,38.833714285714294,21.6000000000003,26.475428571428527,36.85885714285718,13.824000000000002,37.99800000000003,9.457714285714308,42.27475218658894,41.67363265306121,3.7583999999999675,2.862000000000027,19.501714285714282,37.66114285714286
2020-01-02,12.916799999999938,28.425599999999996,35.778857142857156,20.30400000000015,24.70114285714281,34.02000000000004,8.208,37.99440000000004,8.130857142857167,36.25760932944608,38.279346938775504,6.501599999999968,2.894400000000033,20.96742857142857,33.46457142857143
2020-01-03,13.418999999999922,27.377999999999997,34.313142857142864,21.3120000000001,21.599999999999955,31.45885714285718,6.048000000000001,37.989000000000054,7.282285714285739,29.5457142857143,34.88506122448979,7.613999999999973,2.7540000000000413,19.14685714285714,30.132000000000005
2020-01-04,13.895999999999896,26.351999999999993,33.480000000000004,18.792000000000076,19.94914285714281,27.89485714285718,5.184,37.15200000000007,5.847428571428596,25.179428571428588,30.904489795918355,11.627999999999973,2.808000000000055,18.144,28.851428571428578
2020-01-05,13.229999999999846,22.787999999999993,32.53885714285715,16.41600000000006,16.662857142857096,24.068571428571467,4.1472,35.424000000000106,6.6805714285714535,20.736000000000015,27.602775510204076,15.731999999999976,2.6460000000000825,17.912571428571425,26.583428571428577
2020-01-06,10.151999999999692,21.38399999999999,31.428,13.968000000000051,13.654285714285667,20.73600000000004,4.1472,33.69600000000021,7.5754285714285965,15.552000000000012,21.985714285714284,21.564746355685113,2.4840000000001647,15.25885714285714,22.18628571428572
2020-01-07,,,30.132,13.098857142857186,11.031428571428524,18.15942857142861,3.456,,8.825142857142882,11.077714285714299,19.486285714285714,24.588746355685114,,12.77485714285714,19.733142857142862
2020-01-08,,,33.958285714285715,13.731428571428618,12.481714285714236,18.406285714285755,1.3823999999999999,,9.33428571428574,10.980000000000016,21.306857142857144,24.696746355685114,,11.26285714285714,21.615428571428573
2020-01-09,,,36.92057142857143,14.73428571428576,12.250285714285667,19.517142857142897,1.0799999999999996,33.48000000000021,9.997714285714311,11.85840000000002,22.26342857142857,27.458460641399398,,8.45485714285714,21.738857142857146
2020-01-10,,,36.78171428571428,13.376571428571472,12.435428571428522,19.393714285714328,0.8639999999999994,24.030000000000104,10.229142857142884,12.528000000000024,24.315428571428566,30.791032069970832,,8.362285714285713,21.58457142857143
2020-01-11,,,36.411428571428566,13.253142857142901,11.12399999999995,20.118857142857184,0.0,21.492000000000072,11.556000000000031,10.188000000000033,25.071428571428573,32.781317784256544,,7.266857142857142,19.656000000000002
2020-01-12,,,35.192571428571426,14.734285714285758,10.630285714285666,20.8131428571429,0.0,22.761000000000053,10.44000000000003,6.210000000000049,25.148571428571433,31.469889212827972,,4.967999999999999,19.409142857142857
2020-01-13,,,33.23314285714285,16.46228571428576,10.043999999999953,20.088000000000044,0.0,22.46400000000004,9.19800000000003,4.860000000000098,24.315428571428573,26.86114285714284,,5.554285714285713,19.85657142857143
2020-01-14,,,30.51771428571428,18.051428571428616,9.797142857142811,19.841142857142902,,22.734000000000034,8.10000000000003,,23.466857142857144,26.799428571428553,,5.384571428571428,17.125714285714288
2020-01-15,,,26.444571428571425,16.67828571428576,9.704571428571382,19.224000000000043,,22.49485714285717,7.686000000000029,9.504000000000099,21.846857142857143,27.246857142857124,,5.261142857142858,15.505714285714289
2020-01-16,,,23.62114285714285,14.564571428571478,10.892571428571381,17.866285714285755,,20.427428571428603,7.632000000000029,8.53200000000005,21.39942857142857,26.15142857142855,,5.785714285714286,15.876000000000003
2020-01-17,,,22.139999999999993,12.960000000000049,12.94457142857138,16.925142857142898,0.0,19.47085714285717,8.33400000000003,8.568000000000033,19.548000000000002,23.66742857142855,,5.832,16.246285714285715
2020-01-18,,,19.70228571428571,13.392000000000058,14.178857142857096,16.585714285714328,0.0,18.60685714285717,8.33400000000003,8.568000000000033,17.98971428571429,20.96742857142855,,7.853142857142857,17.110285714285716
2020-01-19,,,17.033142857142852,12.61440000000007,15.922285714285666,15.320571428571471,0.0,17.742857142857172,9.018000000000029,8.568000000000033,17.989714285714285,20.242285714285693,,8.177142857142856,17.773714285714288
2020-01-20,,,14.85771428571428,12.981600000000068,16.955999999999953,14.688000000000043,0.0,17.31085714285717,10.09800000000003,8.568000000000033,19.05428571428572,18.37542857142855,,11.077714285714285,17.89714285714286
2020-01-21,,,14.610857142857139,11.253600000000068,18.560571428571382,13.453714285714328,0.0,15.968571428571456,11.196000000000032,11.043000000000026,18.12857142857143,17.773714285714263,,13.114285714285714,17.89714285714286
2020-01-22,,,15.721714285714281,11.772000000000068,18.838285714285664,14.194285714285757,0.0,15.44400000000003,11.61000000000003,11.880000000000026,18.02057142857143,18.71485714285712,,15.274285714285712,18.267428571428574
2020-01-23,,,15.82971428571428,13.84560000000007,17.758285714285666,14.533714285714328,0.0,14.641714285714315,11.772000000000029,13.986000000000026,18.653142857142857,19.67142857142855,,16.13828571428571,17.52685714285715
2020-01-24,,,15.999428571428567,17.30160000000007,16.261714285714238,15.474857142857186,0.0,15.58285714285717,12.564000000000028,16.281000000000024,19.34742857142857,19.841142857142838,,17.61942857142857,16.755428571428578
2020-01-25,,,18.437142857142852,19.17000000000006,15.89142857142852,15.567428571428612,0.0,16.52400000000003,13.191428571428597,16.178400000000018,20.11885714285714,20.93657142857141,,16.631999999999998,16.261714285714294
2020-01-26,,,18.00514285714285,20.38114285714291,15.089142857142805,15.891428571428614,0.0,15.96857142857146,13.669714285714308,15.282000000000016,19.84114285714286,22.926857142857127,,17.634857142857143,15.397714285714292
2020-01-27,,,20.180571428571422,20.859428571428623,14.641714285714233,16.29257142857147,0.0,15.690857142857174,13.746857142857166,14.950285714285728,19.424571428571426,24.03771428571427,,16.47771428571429,14.796000000000006
2020-01-28,,,22.54114285714285,23.20457142857148,13.916571428571375,17.650285714285758,0.0,15.42857142857146,13.623428571428594,13.854857142857156,20.612571428571425,25.472571428571417,,16.215428571428575,15.16628571428572
