Date,Aguascalientes,Chihuahua,Cuernavaca,Ecatepec de Morelos,Guadalajara,Mexico City,Monterrey,Morelia,Mérida,Oaxaca,Pachuca de Soto,Puebla,San Luis Potosí,Tepic,Toluca
2017-01-01,,0.1496,1.5136,,0.9328,0.88,,0.0088,0.7304,0.4928,0.7040000000000001,,0.2552,0.18480000000000005,0.9592000000000002
2017-01-02,0.4928,0.616,1.4828000000000001,0.7832000000000001,0.9812000000000001,0.9152000000000001,,0.9636000000000001,0.7524000000000001,0.3168,0.6864,,0.4136,0.17600000000000002,1.0824
2017-01-03,0.462,0.836,1.5018666666666667,0.9328000000000001,1.0237333333333334,0.9562666666666667,,1.2965333333333333,0.7568000000000001,0.24640000000000004,0.6864,,0.44,0.19360000000000002,1.188
2017-01-04,0.4341333333333333,0.8976,1.4916,0.9328000000000001,1.1264,0.9636,,1.4806000000000001,0.7634000000000001,0.21780000000000002,0.6864,,0.5126000000000001,0.20240000000000002,1.2276
2017-01-05,0.4224,0.9151999999999999,1.49952,1.3728,1.1088,0.98736,,1.5998400000000002,0.7761600000000002,0.20944000000000002,0.6013333333333334,,0.64768,0.23584000000000005,1.23376
2017-01-06,0.43296,0.8286666666666666,1.5062666666666669,1.3728,1.1117333333333335,1.0208000000000002,,1.655866666666667,0.7876000000000002,0.21853333333333336,0.6226,,0.6350666666666668,0.2610666666666667,1.2584
2017-01-07,0.4634666666666667,0.7392,1.5211428571428574,1.3728,1.1301714285714286,1.0006857142857144,,1.6682285714285716,0.7794285714285716,0.2036571428571429,0.61424,,0.6084571428571429,0.27657142857142863,1.2244571428571427
2017-01-08,0.4312,0.9001142857142855,1.5123428571428572,1.3728,1.0949714285714287,0.9868571428571429,,1.9083428571428573,0.7643428571428573,0.14582857142857147,0.57904,,0.6097142857142858,0.30422857142857146,1.2319999999999998
2017-01-09,0.3859428571428572,0.9202285714285713,1.514857142857143,1.6676000000000002,1.0547428571428572,0.9768,0.17600000000000002,1.8618285714285716,0.7605714285714288,0.13828571428571435,0.55616,,0.5493714285714287,0.33565714285714293,1.2508571428571427
2017-01-10,0.40354285714285715,0.8925714285714285,1.523657142857143,2.2528000000000006,1.0849142857142857,0.9692571428571428,0.17600000000000002,1.8341714285714288,0.7593142857142859,0.13577142857142863,0.5573333333333333,,0.6260571428571431,0.34948571428571434,1.2294857142857138
2017-01-11,0.45760000000000006,0.878742857142857,1.5488000000000002,2.2528000000000006,1.0824,0.9692571428571428,0.17893333333333336,1.8454857142857146,0.7542857142857146,0.12948571428571434,0.5745142857142858,,0.6424000000000002,0.36080000000000007,1.2231999999999996
2017-01-12,0.5179428571428571,0.878742857142857,1.5664000000000002,,1.1138285714285714,0.9403428571428571,0.17820000000000003,1.866857142857143,0.7442285714285717,0.1217333333333334,0.6009142857142857,,0.5682285714285716,0.3545142857142857,1.2483428571428568
2017-01-13,0.5669714285714287,0.9855999999999999,1.5978285714285718,,1.1176,0.8825142857142857,0.17248000000000002,1.8643428571428573,0.7505142857142859,0.09328000000000007,0.5883428571428572,,0.5355428571428573,0.37211428571428573,1.2420571428571423
2017-01-14,0.5883428571428573,1.1113142857142857,1.6041142857142863,,1.0949714285714285,0.8686857142857143,0.16720000000000002,1.8806857142857145,0.7392000000000002,0.08800000000000008,0.5958857142857144,,0.49405714285714303,0.3733714285714286,1.2873142857142852
2017-01-15,0.6172571428571431,1.0698285714285714,1.6456000000000004,,1.1829714285714286,0.8686857142857143,0.1646857142857143,1.893257142857143,0.7241142857142859,0.08800000000000009,0.6273142857142859,,0.49782857142857156,0.3645714285714286,1.3074285714285712
2017-01-16,0.6688000000000002,1.063542857142857,1.6720000000000006,,1.2068571428571429,0.8686857142857143,0.1596571428571429,1.9712,0.7266285714285716,0.23760000000000006,0.6524571428571431,,0.5053714285714287,0.3318857142857143,1.2873142857142852
2017-01-17,0.6499428571428573,1.0773714285714284,1.643085714285715,,1.1314285714285715,0.8686857142857143,0.15588571428571432,1.8957714285714287,0.7278857142857145,0.2992000000000001,0.6750857142857145,,0.4161142857142858,0.31177142857142853,1.2671999999999994
2017-01-18,0.6072000000000001,1.1062857142857143,1.6606857142857148,,1.0434285714285714,0.8397714285714286,0.15211428571428573,1.595314285714286,0.7605714285714287,0.4312,0.7090285714285718,,0.3130285714285716,0.2954285714285714,1.2898285714285709
2017-01-19,0.5368,1.1201142857142856,1.624228571428572,,0.9516571428571429,0.8121142857142857,0.15211428571428573,1.550057142857143,0.7718857142857144,0.3894,0.7203428571428575,,0.2552000000000002,0.2866285714285714,1.2521142857142853
2017-01-20,0.4802285714285715,1.1113142857142857,1.5664000000000005,,0.8825142857142857,0.7844571428571429,0.15462857142857148,1.5626285714285715,0.7681142857142859,0.35728000000000004,0.725371428571429,,0.23634285714285735,0.24388571428571423,1.219428571428571
2017-01-21,0.43266666666666675,0.9629714285714285,1.4972571428571435,,0.8473142857142858,0.7568,0.1571428571428572,1.585257142857143,0.784457142857143,0.3402666666666667,0.7266285714285718,,0.24514285714285733,0.21245714285714282,1.195542857142857
2017-01-22,0.3769333333333334,0.9906285714285714,1.4344000000000006,,0.8360000000000001,0.7568,0.15211428571428579,1.6204571428571428,0.8286666666666669,0.31428571428571433,0.7153142857142861,,0.27154285714285736,0.18228571428571422,1.1955428571428572
2017-01-23,0.4165333333333334,0.9730285714285714,1.4017142857142861,,0.8699428571428572,0.7568,0.1546285714285715,1.6468571428571426,0.8521333333333335,0.2690285714285715,0.7040000000000004,,0.31302857142857166,0.19359999999999994,1.2232
