date, pm25, pm10, o3, no2, so2, co
2018/9/19, 18, 37, , , , 3
2018/9/20, 23, 49, , , , 3
2018/9/21, 19, 49, , , , 3
2018/9/22, 24, 57, , , , 3
2018/9/23, 18, 31, , , , 3
2018/9/24, 10, 32, , , , 3
2018/9/25, 23, 39, , , , 3
2018/9/26, 23, 54, , , , 3
2018/9/27, 32, 56, , , , 3
2018/9/28, 9, 25, , , , 3
2018/9/29, 13, 27, , , , 3
2018/9/30, 13, 27, , , , 3
2018/10/1, 12, 22, , , , 2
2020/3/20, , 48, 18, , 4, 28
2020/1/1, , 29, 23, , 4, 26
2019/12/10, , 58, , , , 1
2019/9/16, , 41, , , , 
2019/5/13, , , , , , 
2019/6/16, , , , , , 
2019/1/1, , , , , , 
2019/1/4, , , , , , 
2019/2/10, , , , , , 
2019/2/13, , , , , , 
2019/3/5, , , , , , 
2018/11/7, , 83, , , , 2
2018/12/3, , 84, , , , 2
2018/12/26, , 97, , , , 3
2018/7/2, , 68, , , , 2
2018/7/3, , 91, , , , 2
2018/7/4, , 84, , , , 2
2018/7/5, , 61, , , , 2
2018/7/6, , 68, , , , 2
2018/7/7, , 51, , , , 2
2018/7/8, , 34, , , , 2
2018/7/9, , 44, , , , 2
2018/7/10, , 63, , , , 2
2018/7/11, , 69, , , , 2
2018/7/12, , 55, , , , 2
2018/9/6, , 20, , , , 3
2018/4/2, , 52, , , , 2
2018/4/3, , 67, , , , 2
2018/4/4, , 87, , , , 2
2018/4/5, , 50, , , , 2
2018/4/6, , 86, , , , 2
2018/4/7, , 84, , , , 2
2018/4/8, , 73, , , , 2
2018/4/9, , 39, , , , 2
2018/4/10, , 74, , , , 2
2018/4/11, , 39, , , , 2
2018/4/12, , 37, , , , 2
2018/4/13, , 63, , , , 2
2018/4/14, , 91, , , , 2
2018/4/15, , 153, , , , 2
2018/4/17, , 97, , , , 2
2018/4/18, , 92, , , , 2
2018/4/19, , 90, , , , 2
2018/4/20, , 32, , , , 2
2018/4/21, , 31, , , , 2
2018/4/22, , 60, , , , 2
2018/4/23, , 47, , , , 2
2018/4/24, , 30, , , , 2
2018/4/25, , 34, , , , 2
2018/4/26, , 42, , , , 2
2018/4/27, , 54, , , , 2
2018/4/28, , 39, , , , 2
2018/4/29, , 23, , , , 2
2018/4/30, , 28, , , , 2
2018/5/1, , 45, , , , 2
2018/5/2, , 38, , , , 2
2018/5/3, , 60, , , , 2
2018/5/4, , 78, , , , 2
2018/5/5, , 67, , , , 2
2018/5/6, , 26, , , , 2
2018/5/7, , 37, , , , 2
2018/5/8, , 57, , , , 2
2018/5/9, , 47, , , , 2
2018/5/10, , 61, , , , 2
2018/5/11, , 56, , , , 2
2018/5/12, , 55, , , , 2
2018/5/13, , 61, , , , 2
2018/5/14, , 47, , , , 2
2018/5/15, , 43, , , , 2
2018/5/16, , 47, , , , 2
2018/5/17, , 52, , , , 2
2018/5/18, , 64, , , , 2
2018/5/19, , 62, , , , 2
2018/5/20, , 56, , , , 2
2018/5/21, , 42, , , , 2
2018/5/22, , 36, , , , 2
2018/5/23, , 30, , , , 2
2018/5/24, , 26, , , , 2
2018/5/25, , 43, , , , 2
2018/5/26, , 53, , , , 2
