date, pm25, pm10, o3, no2, so2, co
2019/10/2, 7, 18, , , , 
2019/10/3, 9, 29, , , , 
2019/10/4, 9, 29, , , , 
2019/10/5, 14, 49, , , , 
2019/10/6, 15, 51, , , , 
2019/10/7, 15, 49, , , , 
2019/10/8, 11, 38, , , , 
2019/10/9, 11, 44, , , , 
2019/10/10, 16, 44, , , , 
2019/10/11, 18, 143, , , , 
2019/10/12, 21, 47, , , , 
2019/10/13, 12, 53, , , , 
2019/10/14, 17, 59, , , , 
2019/10/15, 18, 70, , , , 
2019/10/16, 23, 85, , , , 
2019/10/17, 20, 49, , , , 
2019/10/18, 16, 65, , , , 
2019/10/19, 21, 94, , , , 
2019/10/20, 20, 45, , , , 
2019/10/21, 25, 54, , , , 
2019/10/22, 17, 38, , , , 
2019/10/23, 8, 36, , , , 
2019/10/24, 9, 35, , , , 
2019/10/25, 9, 96, , , , 
2019/10/26, 8, 55, , , , 
2019/10/27, 18, 100, , , , 
2019/10/28, 27, 64, , , , 
2019/10/29, 13, 57, , , , 
2019/10/30, 22, 48, , , , 
2019/10/31, 19, 28, , , , 
2019/11/1, 6, 36, , , , 
2019/11/2, 13, 85, , , , 
2019/11/3, 22, 32, , , , 
2019/11/4, 7, 77, , , , 
2019/11/5, 24, 70, , , , 
2019/11/6, 18, 28, , , , 
2019/11/7, 8, 42, , , , 
2019/11/8, 14, 33, , , , 
2019/11/9, 15, 46, , , , 
2019/11/10, 20, 44, , , , 
2019/11/11, 25, 68, , , , 
2019/11/12, 31, 25, , , , 
2019/11/13, 9, 46, , , , 
2019/11/14, 24, 79, , , , 
2019/11/15, 31, 44, , , , 
2019/11/16, 15, 62, , , , 
2019/11/17, 22, 90, , , , 
2019/11/18, 41, 82, , , , 
2019/11/19, 30, 108, , , , 
2019/11/20, 39, 80, , , , 
2019/11/21, 40, 81, , , , 
2019/11/22, 39, 67, , , , 
2019/11/23, 30, 45, , , , 
2019/11/24, 20, 66, , , , 
2019/11/25, 35, 79, , , , 
2019/11/26, 25, 118, , , , 
2019/11/27, 32, 120, , , , 
2019/11/28, 21, 73, , , , 
2019/11/29, 20, 168, , , , 
2019/11/30, 60, 183, , , , 
2019/12/1, 58, 80, , , , 
2019/12/2, 17, 36, , , , 
2019/12/3, 7, , , , , 
2019/12/11, 14, 33, , , , 
2019/12/12, 11, 82, , , , 
2019/12/13, 35, 125, , , , 
2019/12/14, 35, 96, , , , 
2019/12/15, 23, 93, , , , 
2019/12/16, 24, 126, , , , 
2019/12/17, 14, 44, , , , 
2019/12/18, 5, 18, , , , 
2019/12/19, 6, 39, , , , 
2019/12/20, 10, 54, , , , 
2019/12/21, 22, 54, , , , 
2019/12/22, 26, 62, , , , 
2019/12/23, 25, 77, , , , 
2019/12/24, 22, 90, , , , 
2019/12/25, 26, 118, , , , 
2019/12/26, 46, 47, , , , 
2019/12/27, 26, 115, , , , 
2019/12/28, 19, 27, , , , 
2019/12/29, 71, , , , , 
2019/7/8, 21, 52, , , , 
2019/7/9, 22, 75, , , , 
2019/7/10, 27, 92, , , , 
2019/7/11, 28, 86, , , , 
2019/7/12, 20, 59, , , , 
2019/7/13, 17, 44, , , , 
2019/7/14, 26, 82, , , , 
2019/7/15, 32, 63, , , , 
2019/7/16, 30, 63, , , , 
2019/7/17, 23, 51, , , , 
2019/7/18, 19, 44, , , , 
2019/7/19, 19, 56, , , , 
2019/7/20, 20, 62, , , , 
2019/7/21, 27, 58, , , , 
2019/7/22, 25, 57, , , , 
2019/7/23, 21, 42, , , , 
2019/7/24, 16, 43, , , , 
2019/7/25, 16, 35, , , , 
2019/7/26, 24, 49, , , , 
2019/7/27, 19, 45, , , , 
