date, pm25, pm10, o3, no2, so2, co
2017/12/7, 6, 49, , , , 1
2017/12/8, 4, 19, , , , 1
2017/12/9, 6, 17, , , , 1
2017/12/10, 6, 26, , , , 1
2017/12/11, 17, 48, , , , 2
2017/12/12, 20, 68, , , , 2
2017/12/13, 16, 71, , , , 2
2017/12/14, 18, 67, , , , 2
2017/12/15, 24, 95, , , , 2
2017/12/16, 11, 24, , , , 2
2017/12/17, 35, 75, , , , 2
2017/12/18, 68, 144, , , , 3
2017/12/19, 53, 116, , , , 2
2017/12/20, 72, 156, , , , 3
2017/12/21, 24, 106, , , , 2
2017/7/2, 28, 38, , , , 
2017/7/3, 17, 48, , , , 
2017/7/4, 13, 47, , , , 
2017/7/5, 20, 50, , , , 
2017/7/6, 21, 37, , , , 
2017/7/7, 14, 28, , , , 
2017/7/8, 11, 23, , , , 
2017/7/9, 9, 28, , , , 1
2017/7/10, 12, 30, , , , 
2017/7/11, 9, 31, , , , 1
2017/7/12, 14, 29, , , , 1
2017/7/13, 16, 35, , , , 1
2017/7/14, 18, 40, , , , 1
2017/7/15, 19, 36, , , , 
2017/7/16, 17, 33, , , , 1
2017/7/17, 22, 43, , , , 1
2017/7/18, 21, 34, , , , 1
2017/7/19, 20, 93, , , , 
2017/7/20, 23, 76, , , , 
2017/7/21, 18, 46, , , , 
2017/7/22, 21, 40, , , , 
2017/7/23, 19, 50, , , , 
2017/7/24, 19, 71, , , , 
2017/7/25, 24, 52, , , , 
2017/7/26, 20, 33, , , , 
2017/7/27, 12, 34, , , , 
2017/7/28, 17, 45, , , , 
2017/7/29, 20, 42, , , , 
2017/7/30, 15, , , , , 
2017/8/1, 15, 33, , , , 
2017/8/2, 18, 40, , , , 
2017/8/3, 16, 42, , , , 
2017/8/4, 16, 48, , , , 
2017/8/5, 18, 49, , , , 
2017/8/6, 23, 53, , , , 
2017/8/7, 20, 82, , , , 
2017/8/8, 20, 39, , , , 
2017/8/9, 17, 48, , , , 
2017/8/10, 16, 24, , , , 
2017/8/11, 9, 28, , , , 
2017/8/12, 13, 27, , , , 
2017/8/13, 13, 37, , , , 
2017/8/14, 18, 53, , , , 
2017/8/15, 23, 49, , , , 
2017/8/16, 21, 45, , , , 
2017/8/17, 15, 43, , , , 
2017/8/18, 20, 52, , , , 
2017/8/19, 20, 39, , , , 
2017/8/20, 19, 31, , , , 
2017/8/21, 14, 31, , , , 
2017/8/22, 15, 32, , , , 
2017/8/23, 15, 33, , , , 
2017/8/24, 12, 34, , , , 
2017/8/25, 12, 30, , , , 
2017/8/26, 12, 33, , , , 
2017/8/27, 12, 21, , , , 
2017/8/28, 7, 25, , , , 
2017/8/29, 9, 37, , , , 
2017/8/30, 12, 41, , , , 
2017/8/31, 15, 43, , , , 
2017/9/1, 16, 46, , , , 
2017/9/2, 17, 28, , , , 
2017/9/3, 10, 19, , , , 
2017/9/4, 8, 26, , , , 
2017/9/5, 9, 44, , , , 
2017/9/6, 15, , , , , 
2017/9/12, 18, 60, , , , 1
2017/9/13, 16, 53, , , , 
2017/9/14, 21, 74, , , , 1
2017/9/15, 24, 59, , , , 
2017/9/16, 20, 42, , , , 
2017/9/17, 24, 21, , , , 
2017/9/18, 11, 22, , , , 
2017/9/19, 10, 36, , , , 
2017/9/20, 12, 49, , , , 
2017/9/21, 20, 35, , , , 
2017/9/22, 14, 20, , , , 
2017/9/23, 8, 17, , , , 
2017/9/24, 6, 17, , , , 
2017/9/25, 7, 23, , , , 
2017/9/26, 10, 24, , , , 
2017/9/27, 13, 17, , , , 1
2017/9/28, 10, 19, , , , 1
2017/9/29, 10, 17, , , , 1
2017/9/30, 2, 79, , , , 1
2017/4/2, 26, 41, , , , 2
2017/4/3, 11, 50, , , , 2
2017/4/4, 11, 69, , , , 2
2017/4/5, 14, 77, , , , 2
2017/4/6, 14, 34, , , , 2
2017/4/7, 7, 39, , , , 2
2017/4/8, 8, , , , , 
2017/4/10, 25, 48, , , , 2
2017/4/11, 20, 47, , , , 2
2017/4/12, 24, 24, , , , 2
2017/4/13, 12, 26, , , , 2
2017/4/14, 12, 19, , , , 2
2017/4/15, 10, 30, , , , 2
2017/4/16, 15, 45, , , , 2
2017/4/17, 23, 37, , , , 2
2017/4/18, 17, 49, , , , 2
2017/4/19, 19, 48, , , , 2
2017/4/20, 17, 47, , , , 2
2017/4/21, 20, 50, , , , 2
2017/4/22, 18, 43, , , , 2
2017/4/23, 21, 25, , , , 2
2017/4/24, 15, 27, , , , 1
2017/4/25, 11, 65, , , , 
2017/4/26, 16, 103, , , , 
2017/4/27, 14, 62, , , , 
2017/4/28, 15, 80, , , , 
2017/4/29, 34, 85, , , , 
2017/4/30, 29, 86, , , , 
2017/5/1, 13, 51, , , , 
2017/5/2, 15, 49, , , , 
2017/5/3, 25, 75, , , , 
2017/5/4, 19, 40, , , , 
2017/5/5, 17, 38, , , , 
2017/5/6, 12, 47, , , , 
2017/5/7, 19, 35, , , , 
2017/5/8, 14, 35, , , , 
2017/5/9, 21, 39, , , , 
2017/5/10, 26, 61, , , , 
2017/5/11, 28, 66, , , , 
2017/5/12, 38, 59, , , , 
2017/5/13, 29, 48, , , , 
2017/5/14, 21, 32, , , , 
2017/5/15, 15, 107, , , , 
2017/5/16, 25, 47, , , , 
2017/5/17, 25, 74, , , , 
2017/5/18, 26, 73, , , , 
2017/5/19, 39, 56, , , , 
2017/5/20, 27, 55, , , , 
2017/5/21, 35, 35, , , , 
2017/5/22, 21, 41, , , , 
2017/5/23, 18, 44, , , , 
2017/5/24, 32, 33, , , , 
2017/5/25, 16, 58, , , , 
2017/5/26, 23, 74, , , , 
2017/5/27, 28, 71, , , , 
2017/5/28, 30, 73, , , , 
2017/5/29, 47, 41, , , , 
2017/5/30, 21, 24, , , , 
2017/5/31, 13, 30, , , , 
2017/6/1, 14, 37, , , , 
2017/6/2, 20, 32, , , , 
2017/6/3, 17, 27, , , , 
2017/6/4, 13, 31, , , , 
2017/6/5, 11, 46, , , , 
2017/6/6, 17, 61, , , , 
2017/6/7, 21, 29, , , , 
2017/6/8, 9, 41, , , , 
2017/6/9, 14, 58, , , , 
2017/6/10, 21, 36, , , , 
2017/6/11, 16, 37, , , , 
2017/6/12, 25, 254, , , , 
2017/6/13, 18, 45, , , , 
2017/6/14, 20, 27, , , , 
2017/6/15, 12, 33, , , , 
2017/6/16, 15, 46, , , , 1
2017/6/17, 24, 136, , , , 1
2017/6/18, 25, 43, , , , 1
2017/6/19, 21, 39, , , , 1
2017/6/20, 15, 35, , , , 1
2017/6/21, 22, 216, , , , 
2017/6/22, 17, 145, , , , 
2017/6/23, 20, 66, , , , 
2017/6/24, 19, 46, , , , 
2017/6/25, 25, 23, , , , 
2017/6/26, 9, 29, , , , 
2017/6/27, 18, 31, , , , 
2017/6/28, 15, 43, , , , 1
2017/6/29, 24, 55, , , , 1
2017/6/30, 23, 42, , , , 
2017/7/1, 20, 49, , , , 
2017/1/10, 62, 114, , , , 2
2017/1/11, 40, 143, , , , 2
2017/1/12, 46, 146, , , , 2
2017/1/13, 36, 77, , , , 1
2017/1/14, 27, 33, , , , 1
2017/1/15, 11, 42, , , , 1
2017/1/16, 18, 61, , , , 1
2017/1/17, 26, 60, , , , 1
2017/1/18, 23, 85, , , , 2
2017/1/19, 29, 72, , , , 2
2017/1/20, 25, 74, , , , 2
2017/1/21, 36, 158, , , , 1
2017/1/22, 23, 62, , , , 1
2017/1/23, 6, 60, , , , 1
2017/1/24, 31, 172, , , , 2
2017/1/25, 21, 87, , , , 1
2017/1/26, 18, 35, , , , 1
2017/1/27, 9, 35, , , , 1
2017/1/28, 12, 8, , , , 2
2017/1/31, 12, 111, , , , 2
2017/2/1, 32, 110, , , , 2
2017/2/2, 33, 84, , , , 2
2017/2/3, 25, 77, , , , 2
2017/2/4, 27, , , , , 
2017/2/6, 37, 81, , , , 2
2017/2/7, 25, 71, , , , 2
2017/2/8, 22, 70, , , , 2
2017/2/9, 18, 47, , , , 2
2017/2/10, 13, 85, , , , 2
2017/2/11, 39, 109, , , , 2
2017/2/12, 40, 62, , , , 2
2017/2/13, 21, 41, , , , 2
2017/2/14, 18, 54, , , , 2
2017/2/15, 13, 34, , , , 2
2017/2/16, 15, 38, , , , 2
2017/2/17, 12, 55, , , , 2
2017/2/18, 29, 55, , , , 2
2017/2/19, 24, 70, , , , 2
2017/2/20, 29, 41, , , , 2
2017/2/21, 20, 27, , , , 2
2017/2/22, 9, 57, , , , 2
2017/2/23, 7, , , , , 
2017/2/25, 27, 47, , , , 2
2017/2/26, 19, 55, , , , 2
2017/2/27, 33, 57, , , , 2
2017/2/28, 30, 89, , , , 2
2017/3/1, 37, , , , , 
2017/3/3, 17, 33, , , , 2
2017/3/4, 17, 42, , , , 2
2017/3/5, 32, 51, , , , 2
2017/3/6, 22, 60, , , , 2
2017/3/7, 30, 65, , , , 2
2017/3/8, 23, 41, , , , 2
2017/3/9, 20, 44, , , , 2
2017/3/10, 25, 56, , , , 2
2017/3/11, 28, 37, , , , 2
2017/3/12, 18, 24, , , , 2
2017/3/13, 18, 78, , , , 2
2017/3/14, 22, 22, , , , 2
2017/3/15, 13, 77, , , , 2
2017/3/16, 16, 46, , , , 2
2017/3/17, 13, 67, , , , 2
2017/3/18, 56, 73, , , , 2
2017/3/19, 34, 40, , , , 2
2017/3/20, 24, 48, , , , 2
2017/3/21, 28, 63, , , , 2
2017/3/22, 34, 75, , , , 1
2017/3/23, 26, 38, , , , 2
2017/3/28, 25, 74, , , , 2
2017/3/29, 31, , , , , 
2017/3/31, 16, 87, , , , 2
2017/4/1, 23, 76, , , , 2
2020/6/1, , 16, 48, 3, 3, 18
2020/5/28, , 28, 43, 6, 6, 17
2020/5/29, , 22, 49, 4, 4, 17
2020/5/30, , 19, 55, 5, 3, 17
2020/5/31, , 18, 62, 3, 4, 17
2020/4/6, , 29, 37, 5, 2, 7
2020/4/17, , 29, 60, , 4, 9
2020/3/20, , 38, 20, 5, 4, 38
2020/2/4, , 50, 32, 13, 10, 27
2020/2/5, , 58, 16, 9, 9, 24
2020/2/24, , 52, 39, 8, 6, 33
2020/2/25, , 38, 53, 7, 6, 30
2020/2/26, , 40, 37, 3, 3, 27
2020/2/27, , 22, 42, 5, 4, 28
2020/2/28, , 44, 44, 11, 9, 32
2020/1/1, , 49, 20, 6, , 
2019/10/7, , 31, , , , 
2019/12/10, , 83, , , , 1
2019/12/16, , 80, , , , 2
2019/7/21, , 44, , , , 
2019/7/25, , 39, , , , 
2019/5/20, , , , , , 
2019/5/21, , , , , , 
2019/5/22, , , , , , 
2019/5/23, , , , , , 
2019/5/24, , , , , , 
2019/5/25, , , , , , 
2019/5/26, , , , , , 
2019/5/27, , , , , , 
2019/5/28, , , , , , 
2019/5/29, , , , , , 
2019/5/30, , , , , , 
2019/5/31, , , , , , 
2019/6/1, , , , , , 
2019/6/2, , , , , , 
2019/6/3, , , , , , 
2019/6/4, , , , , , 
2019/6/5, , , , , , 
2019/6/6, , , , , , 
2019/6/7, , , , , , 
2019/6/8, , , , , , 
2019/6/9, , , , , , 
2019/6/10, , , , , , 
2019/6/11, , , , , , 
2019/6/12, , , , , , 
2019/6/13, , , , , , 
2019/6/14, , , , , , 
2019/6/16, , , , , , 
2019/6/17, , , , , , 
2019/6/18, , , , , , 
2019/6/19, , , , , , 
2019/6/20, , , , , , 
2019/6/26, , , , , , 
2019/6/27, , , , , , 
2019/6/28, , 33, , , , 
2019/6/29, , 35, , , , 
2019/1/1, , , , , , 
2019/1/5, , , , , , 
2019/1/6, , , , , , 
2019/1/7, , , , , , 
2019/1/8, , , , , , 
2019/2/13, , , , , , 
2018/11/7, , 66, , , , 1
2018/11/18, , 59, , , , 1
2018/11/19, , 42, , , , 1
2018/11/20, , 42, , , , 1
2018/11/21, , 31, , , , 1
2018/11/26, , 77, , , , 1
2018/12/3, , 42, , , , 1
2018/12/25, , 57, , , , 2
2018/12/26, , 56, , , , 2
2018/7/2, , 68, , , , 1
2018/7/3, , 83, , , , 1
2018/7/4, , 77, , , , 2
2018/7/5, , 62, , , , 3
2018/7/6, , 62, , , , 3
2018/7/7, , 46, , , , 3
2018/7/8, , 35, , , , 3
2018/7/9, , 42, , , , 3
2018/7/10, , 64, , , , 3
2018/7/11, , 62, , , , 3
2018/7/12, , 52, , , , 3
2018/7/13, , 63, , , , 3
2018/7/14, , 59, , , , 3
2018/7/15, , 46, , , , 3
2018/7/16, , 80, , , , 3
2018/7/17, , 112, , , , 3
2018/7/18, , 78, , , , 3
2018/8/3, , 42, , , , 2
2018/8/4, , 47, , , , 2
2018/8/5, , 39, , , , 2
2018/8/6, , 19, , , , 2
2018/8/7, , 26, , , , 2
2018/8/8, , 30, , , , 2
2018/8/9, , 36, , , , 2
2018/8/10, , 41, , , , 2
2018/8/11, , 49, , , , 2
2018/8/12, , 44, , , , 2
2018/8/13, , 42, , , , 2
2018/8/14, , 56, , , , 2
2018/8/15, , 42, , , , 2
2018/8/16, , 46, , , , 3
2018/8/17, , 46, , , , 3
2018/8/18, , 46, , , , 3
2018/8/19, , 47, , , , 3
2018/8/20, , 38, , , , 3
2018/8/21, , 39, , , , 3
2018/8/22, , 32, , , , 3
2018/8/23, , 27, , , , 3
2018/8/24, , 72, , , , 3
2018/8/25, , 20, , , , 3
2018/9/6, , 38, , , , 3
2018/9/19, , 34, , , , 
2018/4/4, , 47, , , , 
2018/4/5, , 72, , , , 
2018/4/6, , 77, , , , 
2018/4/7, , 77, , , , 
2018/4/8, , 33, , , , 
2018/4/9, , 63, , , , 
2018/4/10, , 71, , , , 
2018/4/11, , 27, , , , 
2018/4/12, , 52, , , , 
2018/4/13, , 116, , , , 
2018/4/16, , 60, , , , 
2018/4/17, , 68, , , , 
2018/4/18, , 70, , , , 
2018/4/19, , 25, , , , 
2018/4/20, , 26, , , , 
2018/4/21, , 54, , , , 
2018/4/22, , 42, , , , 
2018/4/23, , 27, , , , 
2018/4/24, , 30, , , , 
2018/4/25, , 71, , , , 
2018/4/26, , 32, , , , 2
2018/5/7, , 51, , , , 1
2018/5/8, , 46, , , , 1
2018/5/9, , 47, , , , 1
2018/5/10, , 47, , , , 1
2018/5/11, , 36, , , , 
2018/5/12, , 48, , , , 
2018/5/13, , 38, , , , 
2018/5/14, , 33, , , , 
2018/5/15, , 40, , , , 
2018/5/16, , 39, , , , 1
2018/5/17, , 48, , , , 2
2018/5/18, , 49, , , , 2
2018/5/19, , 40, , , , 2
2018/5/20, , 34, , , , 2
2018/5/21, , 23, , , , 2
2018/5/22, , 19, , , , 2
2018/5/23, , 17, , , , 2
2018/6/2, , 49, , , , 3
2018/6/3, , 38, , , , 3
2018/6/4, , 37, , , , 3
2018/6/5, , 52, , , , 3
2018/6/6, , 52, , , , 3
2018/6/7, , 51, , , , 3
2018/6/8, , 39, , , , 3
2018/6/9, , 43, , , , 3
2018/6/10, , 42, , , , 3
2018/6/11, , 59, , , , 3
2018/6/12, , 45, , , , 3
2018/6/13, , 30, , , , 3
2018/6/14, , 29, , , , 3
2018/6/15, , 21, , , , 3
2018/6/16, , 17, , , , 3
2018/6/17, , 26, , , , 3
2018/6/18, , 35, , , , 3
2018/6/19, , 42, , , , 3
2018/6/25, , 34, , , , 3
2018/6/29, , 57, , , , 3
2018/7/1, , 68, , , , 1
2018/1/4, , 21, , , , 2
2018/3/4, , 58, , , , 
2018/3/5, , 66, , , , 
2018/3/6, , 52, , , , 
2017/10/2, , 26, , , , 1
2017/7/31, , 54, , , , 
2017/9/11, , 45, , , , 
2017/10/1, , 26, , , , 1
2017/4/9, , 54, , , , 2
2017/1/9, , 92, , , , 2
2017/1/30, , 41, , , , 1
2017/2/5, , 52, , , , 2
2017/2/24, , 53, , , , 1
2017/3/2, , 30, , , , 2
2017/3/24, , 59, , , , 2
2017/3/25, , 64, , , , 2
2017/3/26, , 52, , , , 2
2017/3/27, , 73, , , , 2
2017/3/30, , 52, , , , 2
2016/10/29, , 40, , , , 1
2016/10/30, , 44, , , , 
2016/10/31, , 38, , , , 1
2016/11/1, , 58, , , , 1
2016/11/2, , 58, , , , 1
2016/11/3, , 49, , , , 1
2016/11/4, , 13, , , , 1
2016/11/5, , 21, , , , 1
2016/11/6, , 31, , , , 1
2016/11/7, , 31, , , , 1
2016/11/8, , 51, , , , 1
2016/11/9, , 38, , , , 1
2016/11/10, , 22, , , , 1
2016/11/11, , 45, , , , 1
2016/11/12, , 46, , , , 1
2016/11/13, , 27, , , , 1
2016/11/14, , 30, , , , 1
2016/11/15, , 76, , , , 1
2016/11/16, , 65, , , , 1
2016/11/17, , 50, , , , 1
2016/11/18, , 64, , , , 1
2016/11/19, , 69, , , , 1
2016/11/20, , 38, , , , 1
2016/11/21, , 26, , , , 1
2016/11/22, , 64, , , , 1
2016/11/23, , 98, , , , 1
2016/11/24, , 127, , , , 1
2016/11/25, , 36, , , , 1
2016/11/26, , 49, , , , 1
2016/11/27, , 20, , , , 1
2016/11/28, , 22, , , , 1
2016/11/29, , 55, , , , 1
2016/11/30, , 63, , , , 
2016/12/3, , 87, , , , 1
2016/12/4, , 74, , , , 1
2016/12/5, , 16, , , , 1
2016/12/6, , 39, , , , 1
2016/12/7, , 61, , , , 1
2016/12/8, , 87, , , , 1
2016/12/9, , 26, , , , 1
2016/12/10, , 72, , , , 2
2016/12/11, , 73, , , , 2
2016/12/12, , 78, , , , 2
2016/12/13, , 107, , , , 2
2016/12/14, , 114, , , , 1
2016/12/15, , 90, , , , 1
2016/12/16, , 38, , , , 2
2016/12/17, , 173, , , , 2
2016/12/18, , 73, , , , 1
2016/12/19, , 71, , , , 1
2016/12/20, , 42, , , , 1
2016/12/21, , 85, , , , 2
2016/12/22, , 157, , , , 2
2016/12/23, , 139, , , , 2
2016/12/24, , 118, , , , 2
2016/12/25, , 105, , , , 1
2016/12/26, , 71, , , , 1
2016/12/27, , 75, , , , 1
2016/12/28, , 65, , , , 
2016/12/2, , , , , , 1
2019/10/6, , , , , , 
2016/10/28, , , , , , 1
