date, pm25, pm10, o3, no2, so2, co
2019/5/20, , 61, 40, 2, 7, 4
2019/5/21, , 66, 37, 5, 12, 4
2019/5/22, , 67, 38, 3, 8, 4
2019/5/23, , 64, 35, 3, 12, 4
2019/5/24, , 54, 28, 2, 13, 2
2019/6/10, , 44, 41, 2, 7, 2
2019/6/11, , 38, 39, 5, 8, 2
2019/6/12, , 38, 44, 5, 10, 3
2019/6/13, , 33, 39, 4, 12, 3
2019/6/14, , 30, 32, 3, 6, 2
2019/6/16, , 47, 30, 3, 10, 3
2019/6/17, , 45, 26, 2, 10, 2
2019/6/18, , 49, 28, 3, 6, 2
2019/1/1, , 109, 17, 7, 14, 36
2019/1/21, , 69, 29, 11, 9, 29
2019/1/22, , 66, 29, 10, 9, 26
2019/1/23, , 51, 28, 5, 6, 25
2019/1/25, , 59, 22, 10, 9, 26
2019/1/26, , 18, 24, 5, 6, 23
2019/1/27, , 33, 28, 5, 7, 24
2019/1/28, , 86, 32, 13, 9, 28
2019/2/13, , 54, 33, 10, 8, 27
2019/3/5, , 52, 12, 8, 6, 28
2018/11/7, , 68, 20, 12, 11, 23
2018/12/3, , 48, 27, 5, 7, 20
2018/7/2, , 68, , 4, 9, 6
2018/7/3, , 67, , 3, 11, 5
2018/7/4, , 61, , 3, 12, 6
2018/7/5, , 59, , 3, 8, 5
2018/7/6, , 58, , 2, 6, 6
2018/7/7, , 42, , 4, 10, 6
2018/7/8, , 31, 4, 16, 28, 43
2018/7/10, , 118, , 5, 30, 52
2018/7/11, , 55, , , , 
2018/7/12, , 43, , , , 
2018/7/13, , 58, , , , 
2018/7/14, , 52, , , , 
2018/7/15, , 43, , , , 
2018/7/16, , 79, , , , 
2018/7/17, , 83, , , , 
2018/7/18, , 62, 4, 2, 6, 9
2018/7/19, , 56, , 3, , 9
2018/7/20, , 54, , 3, , 8
2018/7/21, , 51, , 3, , 7
2018/7/22, , 54, , 3, , 6
2018/7/23, , 66, , 3, , 6
2018/7/24, , 53, 4, 5, , 13
2018/7/25, , 68, , 8, , 77
2018/7/26, , 82, 5, 10, , 81
2018/7/27, , 54, , 6, , 71
2018/7/28, , 79, , , , 
2018/7/29, , 63, , , , 
2018/7/31, , 38, , , , 
2018/8/1, , 40, , 1, , 
2018/8/2, , 39, , 1, , 
2018/8/3, , 29, , 1, , 
2018/8/4, , 35, , 1, , 
2018/8/5, , 38, , 1, , 
2018/8/6, , 21, , , , 
2018/8/7, , 32, , 1, , 
2018/8/8, , 29, , 1, , 
2018/8/9, , 30, , 1, , 
2018/8/10, , 38, , 1, , 
2018/8/11, , 43, , 1, , 
2018/8/12, , 34, , 1, , 
2018/8/13, , 41, , 1, , 
2018/8/14, , 50, , 1, , 
2018/8/15, , 44, , 1, , 
2018/8/16, , 40, , 1, , 
2018/8/17, , 41, , 1, , 
2018/8/18, , 42, , 1, , 
2018/8/19, , 41, , 1, , 
2018/8/20, , 34, , , , 
2018/8/21, , 33, , , , 
2018/8/22, , 29, , , , 
2018/8/23, , 31, 4, , 9, 8
2018/9/10, , 22, 21, 6, 6, 10
2018/9/11, , 20, 31, 5, 6, 9
2018/9/12, , 22, 29, 5, 6, 9
2018/4/5, , 43, 21, 8, 8, 14
2018/4/28, , 16, 22, 9, 23, 52
2018/4/30, , 30, 14, 4, 20, 40
2018/5/1, , 36, 20, , , 
2018/6/25, , 25, , 4, 7, 9
2018/7/1, , 68, , 4, 9, 6
2018/4/29, , , 19, 7, 21, 47
2018/7/9, , , , 10, 35, 57
